SAMPID	SMTSD
GTEX-WFG7-1026-SM-4LMK8	Esophagus - Muscularis
GTEX-WFG8-1026-SM-4LVMZ	Esophagus - Muscularis
GTEX-WFJO-0726-SM-4LVM8	Esophagus - Muscularis
GTEX-WFON-0926-SM-4LVMK	Esophagus - Muscularis
GTEX-WH7G-1026-SM-4LVML	Esophagus - Muscularis
GTEX-WHWD-1026-SM-4OORZ	Esophagus - Muscularis
GTEX-WOFM-0526-SM-4OOS2	Esophagus - Muscularis
GTEX-WRHK-0426-SM-4MVOG	Esophagus - Muscularis
GTEX-WYVS-0826-SM-4RTXB	Esophagus - Muscularis
GTEX-WZTO-1526-SM-4PQYQ	Esophagus - Muscularis
GTEX-X15G-0926-SM-4PQZE	Esophagus - Muscularis
GTEX-X3Y1-1226-SM-4PQZ8	Esophagus - Muscularis
GTEX-X5EB-1426-SM-46MVW	Esophagus - Muscularis
GTEX-X8HC-1526-SM-46MWD	Esophagus - Muscularis
GTEX-XBED-0926-SM-48TCE	Esophagus - Muscularis
GTEX-XBEW-1426-SM-4AT4J	Esophagus - Muscularis
GTEX-XPVG-1326-SM-4B65P	Esophagus - Muscularis
GTEX-XQ3S-1226-SM-4BOPP	Esophagus - Muscularis
GTEX-XQ8I-1626-SM-4BOOI	Esophagus - Muscularis
GTEX-XUJ4-0926-SM-4BOPA	Esophagus - Muscularis
GTEX-XUW1-1526-SM-4BOOY	Esophagus - Muscularis
GTEX-XUZC-0326-SM-4BOO8	Esophagus - Muscularis
GTEX-XV7Q-1026-SM-4BRVR	Esophagus - Muscularis
GTEX-XXEK-0426-SM-4BRVW	Esophagus - Muscularis
GTEX-Y111-1726-SM-4SOIQ	Esophagus - Muscularis
GTEX-Y3I4-1026-SM-4TT2C	Esophagus - Muscularis
GTEX-Y3IK-1226-SM-4WWEK	Esophagus - Muscularis
GTEX-Y5LM-1126-SM-4VDT5	Esophagus - Muscularis
GTEX-Y5V6-1126-SM-4VDTD	Esophagus - Muscularis
GTEX-Y8E4-1826-SM-4VBPV	Esophagus - Muscularis
GTEX-YB5E-0826-SM-4VDRZ	Esophagus - Muscularis
GTEX-YB5K-0726-SM-5LU8R	Esophagus - Muscularis
GTEX-YEC3-1926-SM-4WWF5	Esophagus - Muscularis
GTEX-YEC4-1126-SM-5CVLW	Esophagus - Muscularis
GTEX-YECK-1726-SM-5IFI3	Esophagus - Muscularis
GTEX-YF7O-0826-SM-4W21F	Esophagus - Muscularis
GTEX-YFCO-0526-SM-4W1ZJ	Esophagus - Muscularis
GTEX-YJ8A-1226-SM-5IFHH	Esophagus - Muscularis
GTEX-Z9EW-0626-SM-5HL95	Esophagus - Muscularis
GTEX-ZA64-0526-SM-5HL9I	Esophagus - Muscularis
GTEX-ZAB4-1226-SM-5CVN5	Esophagus - Muscularis
GTEX-ZAB5-1026-SM-5HL91	Esophagus - Muscularis
GTEX-ZDYS-0926-SM-4WWCS	Esophagus - Muscularis
GTEX-ZEX8-1326-SM-4WWEW	Esophagus - Muscularis
GTEX-ZG7Y-1326-SM-4WWBL	Esophagus - Muscularis
GTEX-ZLFU-1026-SM-5EQMZ	Esophagus - Muscularis
GTEX-ZLV1-0626-SM-4WWF6	Esophagus - Muscularis
GTEX-ZLWG-1226-SM-4WWFS	Esophagus - Muscularis
GTEX-ZP4G-0926-SM-4WWF4	Esophagus - Muscularis
GTEX-ZPCL-1226-SM-4WWFF	Esophagus - Muscularis
GTEX-ZPIC-1626-SM-57WEB	Esophagus - Muscularis
GTEX-ZPU1-1326-SM-57WE1	Esophagus - Muscularis
GTEX-ZQUD-0326-SM-4YCEN	Esophagus - Muscularis
GTEX-ZT9W-1226-SM-57WE4	Esophagus - Muscularis
GTEX-ZTPG-1526-SM-51MTF	Esophagus - Muscularis
GTEX-ZTSS-0726-SM-51MSN	Esophagus - Muscularis
GTEX-ZTTD-1426-SM-4YCEX	Esophagus - Muscularis
GTEX-ZVT2-1226-SM-5GU5H	Esophagus - Muscularis
GTEX-ZVZP-1426-SM-5NQ7R	Esophagus - Muscularis
GTEX-ZXES-1226-SM-5NQ8G	Esophagus - Muscularis
GTEX-ZY6K-0526-SM-5GZY9	Esophagus - Muscularis
GTEX-ZYFC-1726-SM-5GZYX	Esophagus - Muscularis
GTEX-ZYT6-1226-SM-5E44Q	Esophagus - Muscularis
GTEX-ZYVF-2326-SM-5E44Z	Esophagus - Muscularis
GTEX-ZYW4-1426-SM-5SIAX	Esophagus - Muscularis
GTEX-ZYWO-0926-SM-5E43J	Esophagus - Muscularis
GTEX-ZYY3-1626-SM-5EGJF	Esophagus - Muscularis
GTEX-ZZ64-0326-SM-5E45S	Esophagus - Muscularis
GTEX-ZZPU-1826-SM-5E43L	Esophagus - Muscularis
GTEX-OHPK-2326-SM-3MJH2	Fallopian Tube
GTEX-S32W-1326-SM-4AD5Q	Fallopian Tube
GTEX-S341-0826-SM-4AD73	Fallopian Tube
GTEX-SE5C-0926-SM-4BRUF	Fallopian Tube
GTEX-T5JW-0326-SM-4DM6J	Fallopian Tube
GTEX-T6MO-1026-SM-4DM72	Fallopian Tube
GTEX-1117F-0726-SM-5GIEN	Heart - Atrial Appendage
GTEX-111FC-0626-SM-5N9CU	Heart - Atrial Appendage
GTEX-111VG-0326-SM-5GZX7	Heart - Atrial Appendage
GTEX-111YS-0326-SM-5GZZ3	Heart - Atrial Appendage
GTEX-1122O-0626-SM-5N9B9	Heart - Atrial Appendage
GTEX-117XS-0726-SM-5H131	Heart - Atrial Appendage
GTEX-117YX-0626-SM-5EGJI	Heart - Atrial Appendage
GTEX-1192W-0226-SM-5EGGT	Heart - Atrial Appendage
GTEX-1192X-0726-SM-5987R	Heart - Atrial Appendage
GTEX-11DXX-0526-SM-5PNVR	Heart - Atrial Appendage
GTEX-11DXY-1026-SM-5987V	Heart - Atrial Appendage
GTEX-11DXZ-0326-SM-5EGH1	Heart - Atrial Appendage
GTEX-11DYG-1026-SM-5A5JQ	Heart - Atrial Appendage
GTEX-11EM3-0426-SM-5N9BZ	Heart - Atrial Appendage
GTEX-11EMC-0826-SM-59862	Heart - Atrial Appendage
GTEX-11EQ8-1326-SM-5EGJQ	Heart - Atrial Appendage
GTEX-11GS4-0426-SM-5N9CD	Heart - Atrial Appendage
GTEX-11GSP-1226-SM-5985M	Heart - Atrial Appendage
GTEX-11LCK-0826-SM-5PNYD	Heart - Atrial Appendage
GTEX-11NUK-0926-SM-5HL57	Heart - Atrial Appendage
GTEX-11NV4-0826-SM-5BC4S	Heart - Atrial Appendage
GTEX-11O72-1026-SM-5986B	Heart - Atrial Appendage
GTEX-11ONC-1026-SM-5GU64	Heart - Atrial Appendage
GTEX-11P81-0526-SM-59873	Heart - Atrial Appendage
GTEX-11TT1-1426-SM-5EGIA	Heart - Atrial Appendage
GTEX-11TUW-1126-SM-5EQKJ	Heart - Atrial Appendage
GTEX-11UD2-0926-SM-5CVL6	Heart - Atrial Appendage
GTEX-11ZTT-0526-SM-5EQLA	Heart - Atrial Appendage
GTEX-11ZUS-0326-SM-5EQ4W	Heart - Atrial Appendage
GTEX-1211K-0226-SM-59HJY	Heart - Atrial Appendage
GTEX-1212Z-0726-SM-5EGI5	Heart - Atrial Appendage
GTEX-12584-1026-SM-59HK3	Heart - Atrial Appendage
GTEX-12696-1226-SM-5FQSM	Heart - Atrial Appendage
GTEX-12BJ1-0326-SM-5FQUB	Heart - Atrial Appendage
GTEX-12WSA-1126-SM-5EGKU	Heart - Atrial Appendage
GTEX-12WSC-1026-SM-5EQ5Y	Heart - Atrial Appendage
GTEX-12WSD-1226-SM-5HL9Q	Heart - Atrial Appendage
GTEX-12WSE-0926-SM-5S2VX	Heart - Atrial Appendage
GTEX-12WSG-1226-SM-5EQ4C	Heart - Atrial Appendage
GTEX-12WSI-0426-SM-5EQ5J	Heart - Atrial Appendage
GTEX-12WSK-0526-SM-5CVNA	Heart - Atrial Appendage
GTEX-12WSN-0226-SM-5DUXH	Heart - Atrial Appendage
GTEX-12ZZX-0726-SM-5EGKA	Heart - Atrial Appendage
GTEX-12ZZY-1226-SM-5GCNK	Heart - Atrial Appendage
GTEX-13112-0526-SM-5EQ4S	Heart - Atrial Appendage
GTEX-1313W-1126-SM-5EQ5U	Heart - Atrial Appendage
GTEX-131XE-0526-SM-5K7YT	Heart - Atrial Appendage
GTEX-131XF-0426-SM-5HL7U	Heart - Atrial Appendage
GTEX-131XG-0526-SM-5DUWF	Heart - Atrial Appendage
GTEX-131YS-0826-SM-5PNYV	Heart - Atrial Appendage
GTEX-132AR-1926-SM-5EGK5	Heart - Atrial Appendage
GTEX-132NY-1426-SM-5J1MJ	Heart - Atrial Appendage
GTEX-132Q8-1126-SM-5K7XS	Heart - Atrial Appendage
GTEX-132QS-0526-SM-5IJC7	Heart - Atrial Appendage
GTEX-1339X-0326-SM-5K7Z8	Heart - Atrial Appendage
GTEX-1399R-1726-SM-5K7YJ	Heart - Atrial Appendage
GTEX-1399S-0826-SM-5KM23	Heart - Atrial Appendage
GTEX-1399T-0726-SM-5J1MH	Heart - Atrial Appendage
GTEX-1399U-0726-SM-5KM1D	Heart - Atrial Appendage
GTEX-139TU-1926-SM-5J2OC	Heart - Atrial Appendage
GTEX-139YR-0526-SM-5L3DG	Heart - Atrial Appendage
GTEX-13CF2-0226-SM-5L3DV	Heart - Atrial Appendage
GTEX-13D11-1526-SM-5J2NA	Heart - Atrial Appendage
GTEX-13FH7-0826-SM-5J2NW	Heart - Atrial Appendage
GTEX-13FHO-1226-SM-5L3EF	Heart - Atrial Appendage
GTEX-13FHP-0826-SM-5K7V5	Heart - Atrial Appendage
GTEX-13FTW-0826-SM-5K7XR	Heart - Atrial Appendage
GTEX-13JUV-0226-SM-5IJCC	Heart - Atrial Appendage
GTEX-13JVG-1126-SM-5KM2M	Heart - Atrial Appendage
GTEX-13N11-0726-SM-5L3DP	Heart - Atrial Appendage
GTEX-13N1W-0926-SM-5MR36	Heart - Atrial Appendage
GTEX-13NYB-0326-SM-5IJDP	Heart - Atrial Appendage
GTEX-13NYS-1926-SM-5IJCB	Heart - Atrial Appendage
GTEX-13NZ9-0126-SM-5K7XV	Heart - Atrial Appendage
GTEX-13NZA-0826-SM-5K7WS	Heart - Atrial Appendage
GTEX-13NZB-0426-SM-5KM26	Heart - Atrial Appendage
GTEX-13O1R-0926-SM-5L3DS	Heart - Atrial Appendage
GTEX-13O21-0326-SM-5J1N9	Heart - Atrial Appendage
GTEX-13O3O-1426-SM-5KM2S	Heart - Atrial Appendage
GTEX-13O3P-1426-SM-5L3DT	Heart - Atrial Appendage
GTEX-13O61-0426-SM-5L3ET	Heart - Atrial Appendage
GTEX-13OVG-0426-SM-5KM2T	Heart - Atrial Appendage
GTEX-13OVI-0326-SM-5K7X1	Heart - Atrial Appendage
GTEX-13OW5-0926-SM-5L3GZ	Heart - Atrial Appendage
GTEX-13OW6-0926-SM-5L3GM	Heart - Atrial Appendage
GTEX-13OW7-1626-SM-5IJDH	Heart - Atrial Appendage
GTEX-13PL6-0826-SM-5IJBI	Heart - Atrial Appendage
GTEX-13PL7-0726-SM-5KM1S	Heart - Atrial Appendage
GTEX-13PVQ-1326-SM-5LU4J	Heart - Atrial Appendage
GTEX-13PVR-0926-SM-5S2RB	Heart - Atrial Appendage
GTEX-13QBU-0226-SM-5LU48	Heart - Atrial Appendage
GTEX-13S86-0326-SM-5SI6K	Heart - Atrial Appendage
GTEX-13SLW-0826-SM-5QGP7	Heart - Atrial Appendage
GTEX-13SLX-0926-SM-5S2NM	Heart - Atrial Appendage
GTEX-13U4I-0626-SM-5LU5L	Heart - Atrial Appendage
GTEX-13VXT-0726-SM-5SIAD	Heart - Atrial Appendage
GTEX-13W3W-0526-SM-5LU3X	Heart - Atrial Appendage
GTEX-1445S-1226-SM-5O9BF	Heart - Atrial Appendage
GTEX-144GL-1026-SM-5O99R	Heart - Atrial Appendage
GTEX-145LS-1326-SM-5Q5EP	Heart - Atrial Appendage
GTEX-145LV-0226-SM-5S2QG	Heart - Atrial Appendage
GTEX-145MN-0726-SM-5NQBH	Heart - Atrial Appendage
GTEX-146FH-1126-SM-5NQAT	Heart - Atrial Appendage
GTEX-146FR-0926-SM-5QGPE	Heart - Atrial Appendage
GTEX-1477Z-1126-SM-5P9GK	Heart - Atrial Appendage
GTEX-147JS-1326-SM-5SI6D	Heart - Atrial Appendage
GTEX-14A5I-1026-SM-5Q5E3	Heart - Atrial Appendage
GTEX-14A6H-0326-SM-5NQAN	Heart - Atrial Appendage
GTEX-14ASI-0826-SM-5Q5EB	Heart - Atrial Appendage
GTEX-14BIM-2726-SM-5Q5EG	Heart - Atrial Appendage
GTEX-14BMV-1026-SM-5SI6B	Heart - Atrial Appendage
GTEX-14C39-0726-SM-5RQIK	Heart - Atrial Appendage
GTEX-14E6C-0326-SM-5Q5EE	Heart - Atrial Appendage
GTEX-U8XE-0926-SM-3DB8V	Heart - Atrial Appendage
GTEX-UPK5-0226-SM-3GAEV	Heart - Atrial Appendage
GTEX-V1D1-0626-SM-4JBHN	Heart - Atrial Appendage
GTEX-V955-0826-SM-5SI82	Heart - Atrial Appendage
GTEX-VUSG-0726-SM-3GIK1	Heart - Atrial Appendage
GTEX-W5X1-0826-SM-3GILN	Heart - Atrial Appendage
GTEX-WEY5-0226-SM-3GIKN	Heart - Atrial Appendage
GTEX-WFG7-0826-SM-3GIKU	Heart - Atrial Appendage
GTEX-WFG8-0726-SM-3GILP	Heart - Atrial Appendage
GTEX-WFON-0226-SM-3GIKR	Heart - Atrial Appendage
GTEX-WH7G-0326-SM-3NMBH	Heart - Atrial Appendage
GTEX-WHPG-1026-SM-3NMBA	Heart - Atrial Appendage
GTEX-WHSE-0826-SM-4SOJU	Heart - Atrial Appendage
GTEX-WHWD-0326-SM-3LK6L	Heart - Atrial Appendage
GTEX-WI4N-0726-SM-3TW93	Heart - Atrial Appendage
GTEX-WK11-0626-SM-3NMAV	Heart - Atrial Appendage
GTEX-WL46-0726-SM-3LK5Z	Heart - Atrial Appendage
GTEX-WOFL-1226-SM-4OOST	Heart - Atrial Appendage
GTEX-WQUQ-1326-SM-3MJFF	Heart - Atrial Appendage
GTEX-WRHU-1026-SM-4E3ID	Heart - Atrial Appendage
GTEX-WY7C-1126-SM-3NB3A	Heart - Atrial Appendage
GTEX-WYBS-1226-SM-3NM9N	Heart - Atrial Appendage
GTEX-WYJK-1126-SM-3NM9Z	Heart - Atrial Appendage
GTEX-X261-0926-SM-3NMCY	Heart - Atrial Appendage
GTEX-X3Y1-0226-SM-3P5Z5	Heart - Atrial Appendage
GTEX-X4EP-0326-SM-3P5Z6	Heart - Atrial Appendage
GTEX-X4XX-1126-SM-3NMBY	Heart - Atrial Appendage
GTEX-X5EB-0626-SM-46MVQ	Heart - Atrial Appendage
GTEX-X62O-0826-SM-46MW8	Heart - Atrial Appendage
GTEX-XBEC-1226-SM-4AT65	Heart - Atrial Appendage
GTEX-XGQ4-0526-SM-4AT6C	Heart - Atrial Appendage
GTEX-XLM4-2026-SM-4AT4X	Heart - Atrial Appendage
GTEX-XOT4-1126-SM-4B66E	Heart - Atrial Appendage
GTEX-XPT6-0226-SM-4B65L	Heart - Atrial Appendage
GTEX-XPVG-0726-SM-4B658	Heart - Atrial Appendage
GTEX-XQ3S-0526-SM-4BOQA	Heart - Atrial Appendage
GTEX-XQ8I-0226-SM-4BOPM	Heart - Atrial Appendage
GTEX-XUJ4-0626-SM-4BOOO	Heart - Atrial Appendage
GTEX-XV7Q-0726-SM-4BRV6	Heart - Atrial Appendage
GTEX-XXEK-2026-SM-4BRVE	Heart - Atrial Appendage
GTEX-XYKS-0226-SM-4BRW3	Heart - Atrial Appendage
GTEX-Y114-0126-SM-4TT8K	Heart - Atrial Appendage
GTEX-Y3I4-0526-SM-4TT6X	Heart - Atrial Appendage
GTEX-Y3IK-1026-SM-51MR7	Heart - Atrial Appendage
GTEX-Y5V5-0726-SM-4VBPY	Heart - Atrial Appendage
GTEX-Y8E4-0426-SM-4V6GB	Heart - Atrial Appendage
GTEX-YB5K-0226-SM-5IFJE	Heart - Atrial Appendage
GTEX-YEC3-0426-SM-4YCEP	Heart - Atrial Appendage
GTEX-YEC4-0226-SM-4W1YG	Heart - Atrial Appendage
GTEX-YECK-1226-SM-4W21G	Heart - Atrial Appendage
GTEX-YF7O-0526-SM-5P9IO	Heart - Atrial Appendage
GTEX-YFC4-0426-SM-4TT3J	Heart - Atrial Appendage
GTEX-YJ8O-0826-SM-5CVM3	Heart - Atrial Appendage
GTEX-Z93S-0326-SM-5HL84	Heart - Atrial Appendage
GTEX-ZAB4-0926-SM-5CVN4	Heart - Atrial Appendage
GTEX-ZAB5-0126-SM-5CVMT	Heart - Atrial Appendage
GTEX-ZAJG-0926-SM-5Q5AB	Heart - Atrial Appendage
GTEX-ZAK1-1126-SM-5PNXU	Heart - Atrial Appendage
GTEX-ZDYS-0326-SM-5HL4W	Heart - Atrial Appendage
GTEX-ZE7O-0626-SM-57WCD	Heart - Atrial Appendage
GTEX-ZF2S-0826-SM-4WWBI	Heart - Atrial Appendage
GTEX-ZF3C-1126-SM-57WEG	Heart - Atrial Appendage
GTEX-ZG7Y-1426-SM-4WWBM	Heart - Atrial Appendage
GTEX-ZGAY-0226-SM-4WWAL	Heart - Atrial Appendage
GTEX-ZLFU-0326-SM-4WWBK	Heart - Atrial Appendage
GTEX-ZPU1-0726-SM-5HL6O	Heart - Atrial Appendage
GTEX-ZT9W-0526-SM-57WFG	Heart - Atrial Appendage
GTEX-ZTPG-1326-SM-51MSQ	Heart - Atrial Appendage
GTEX-ZTTD-0626-SM-4YCCY	Heart - Atrial Appendage
GTEX-ZUA1-0726-SM-4YCD9	Heart - Atrial Appendage
GTEX-ZV7C-0526-SM-51MRB	Heart - Atrial Appendage
GTEX-ZVT2-0926-SM-5GICE	Heart - Atrial Appendage
GTEX-ZVT3-0826-SM-5GIC8	Heart - Atrial Appendage
GTEX-ZVZQ-0726-SM-51MR3	Heart - Atrial Appendage
GTEX-ZYFC-1026-SM-5GZX9	Heart - Atrial Appendage
GTEX-ZYFG-0526-SM-5GZXX	Heart - Atrial Appendage
GTEX-ZYT6-0926-SM-5GIEM	Heart - Atrial Appendage
GTEX-ZYVF-1826-SM-5E44F	Heart - Atrial Appendage
GTEX-ZYWO-0526-SM-5E45I	Heart - Atrial Appendage
GTEX-ZZPT-0926-SM-5GICZ	Heart - Atrial Appendage
GTEX-ZZPU-1126-SM-5N9CW	Heart - Atrial Appendage
GTEX-111FC-0826-SM-5GZWO	Heart - Left Ventricle
GTEX-111YS-0426-SM-5987O	Heart - Left Ventricle
GTEX-1122O-0826-SM-5GICV	Heart - Left Ventricle
GTEX-117YW-0326-SM-5N9CY	Heart - Left Ventricle
GTEX-117YX-1126-SM-5H128	Heart - Left Ventricle
GTEX-11DXX-0326-SM-5PNWC	Heart - Left Ventricle
GTEX-11DXY-0826-SM-5EGGR	Heart - Left Ventricle
GTEX-11DXZ-0626-SM-5GU77	Heart - Left Ventricle
GTEX-11EM3-0626-SM-5H12Z	Heart - Left Ventricle
GTEX-11EMC-0726-SM-5EGJO	Heart - Left Ventricle
GTEX-11GS4-0526-SM-5A5KQ	Heart - Left Ventricle
GTEX-11GSP-1326-SM-5A5KY	Heart - Left Ventricle
GTEX-11I78-0826-SM-5A5K4	Heart - Left Ventricle
GTEX-11LCK-0926-SM-5A5KA	Heart - Left Ventricle
GTEX-11O72-1126-SM-5N9E2	Heart - Left Ventricle
GTEX-11TT1-1326-SM-5PNYM	Heart - Left Ventricle
GTEX-11TUW-1026-SM-5GU7D	Heart - Left Ventricle
GTEX-11ZUS-0226-SM-5FQT8	Heart - Left Ventricle
GTEX-11ZVC-0426-SM-5CVLD	Heart - Left Ventricle
GTEX-1211K-0626-SM-5FQUZ	Heart - Left Ventricle
GTEX-1212Z-0626-SM-5FQTB	Heart - Left Ventricle
GTEX-12584-0926-SM-5FQTN	Heart - Left Ventricle
GTEX-12696-1126-SM-5FQTI	Heart - Left Ventricle
GTEX-1269C-0826-SM-5N9EM	Heart - Left Ventricle
GTEX-12BJ1-0226-SM-5LUA2	Heart - Left Ventricle
GTEX-12WSC-1126-SM-5EQ4G	Heart - Left Ventricle
GTEX-12WSD-1126-SM-5EGJD	Heart - Left Ventricle
GTEX-12WSG-0526-SM-5FQTH	Heart - Left Ventricle
GTEX-12WSK-0626-SM-5LZUJ	Heart - Left Ventricle
GTEX-12ZZY-1126-SM-5DUWQ	Heart - Left Ventricle
GTEX-12ZZZ-1726-SM-59HK5	Heart - Left Ventricle
GTEX-13112-0426-SM-5PNVC	Heart - Left Ventricle
GTEX-1313W-1426-SM-5KLZU	Heart - Left Ventricle
GTEX-1314G-0126-SM-5LZUL	Heart - Left Ventricle
GTEX-131XE-0626-SM-5HL98	Heart - Left Ventricle
GTEX-131XF-0326-SM-5DUVR	Heart - Left Ventricle
GTEX-131XG-0626-SM-5GCMP	Heart - Left Ventricle
GTEX-131XH-0226-SM-5LZVB	Heart - Left Ventricle
GTEX-132AR-2026-SM-5IJG4	Heart - Left Ventricle
GTEX-132NY-1726-SM-5EGKK	Heart - Left Ventricle
GTEX-132QS-0426-SM-5KLZ6	Heart - Left Ventricle
GTEX-1339X-0426-SM-5KLZY	Heart - Left Ventricle
GTEX-1399R-1926-SM-5K7X8	Heart - Left Ventricle
GTEX-1399S-1026-SM-5KLZ9	Heart - Left Ventricle
GTEX-1399U-0526-SM-5K7YM	Heart - Left Ventricle
GTEX-139YR-0826-SM-5LZXY	Heart - Left Ventricle
GTEX-13CF2-0426-SM-5KM1H	Heart - Left Ventricle
GTEX-13CF3-0726-SM-5J2MY	Heart - Left Ventricle
GTEX-13D11-1726-SM-5IFGQ	Heart - Left Ventricle
GTEX-13FH7-0926-SM-5J2MR	Heart - Left Ventricle
GTEX-13FLV-0926-SM-5L3DZ	Heart - Left Ventricle
GTEX-13FTW-1026-SM-5L3E3	Heart - Left Ventricle
GTEX-13FTZ-0226-SM-5K7X6	Heart - Left Ventricle
GTEX-13N11-0426-SM-5KM3O	Heart - Left Ventricle
GTEX-13N1W-1026-SM-5IJC5	Heart - Left Ventricle
GTEX-13NZB-0226-SM-5KM1T	Heart - Left Ventricle
GTEX-13O1R-1226-SM-5J1NU	Heart - Left Ventricle
GTEX-13O21-2326-SM-5MR3X	Heart - Left Ventricle
GTEX-13O3O-1526-SM-5KM1C	Heart - Left Ventricle
GTEX-13O3P-1626-SM-5K7X3	Heart - Left Ventricle
GTEX-13O61-0526-SM-5J2M1	Heart - Left Ventricle
GTEX-13OVG-0526-SM-5K7YD	Heart - Left Ventricle
GTEX-13OVL-0526-SM-5KLZQ	Heart - Left Ventricle
GTEX-13OW6-1126-SM-5L3HL	Heart - Left Ventricle
GTEX-13OW8-2126-SM-5J1OS	Heart - Left Ventricle
GTEX-13PVQ-1226-SM-5IJDC	Heart - Left Ventricle
GTEX-13PVR-1026-SM-5QGQW	Heart - Left Ventricle
GTEX-13QBU-0426-SM-5J2O4	Heart - Left Ventricle
GTEX-13RTJ-0726-SM-5QGQN	Heart - Left Ventricle
GTEX-13S86-0226-SM-5S2PJ	Heart - Left Ventricle
GTEX-13U4I-0826-SM-5SIBD	Heart - Left Ventricle
GTEX-13VXT-1126-SM-5LU3A	Heart - Left Ventricle
GTEX-13W3W-0426-SM-5SI9D	Heart - Left Ventricle
GTEX-13X6H-0426-SM-5LU4E	Heart - Left Ventricle
GTEX-13X6I-1426-SM-5SI9Z	Heart - Left Ventricle
GTEX-13X6K-1826-SM-5O9CR	Heart - Left Ventricle
GTEX-13YAN-1326-SM-5Q5F1	Heart - Left Ventricle
GTEX-145LV-0326-SM-5Q5BW	Heart - Left Ventricle
GTEX-145MN-0626-SM-5QGRH	Heart - Left Ventricle
GTEX-145MO-1126-SM-5NQBX	Heart - Left Ventricle
GTEX-146FH-1026-SM-5RQIF	Heart - Left Ventricle
GTEX-146FR-0626-SM-5RQJ1	Heart - Left Ventricle
GTEX-147F4-1226-SM-5NQAY	Heart - Left Ventricle
GTEX-148VI-0326-SM-5RQK7	Heart - Left Ventricle
GTEX-1497J-1226-SM-5Q5BL	Heart - Left Ventricle
GTEX-14A6H-0226-SM-5Q5DX	Heart - Left Ventricle
GTEX-14C38-1426-SM-5RQHZ	Heart - Left Ventricle
GTEX-14C5O-1326-SM-5S2UW	Heart - Left Ventricle
GTEX-N7MS-0826-SM-2HML4	Heart - Left Ventricle
GTEX-NFK9-0926-SM-2HMJU	Heart - Left Ventricle
GTEX-NPJ8-0426-SM-2HMK6	Heart - Left Ventricle
GTEX-O5YT-0326-SM-32PKA	Heart - Left Ventricle
GTEX-O5YV-0326-SM-2I5H2	Heart - Left Ventricle
GTEX-O5YW-0326-SM-2I5EI	Heart - Left Ventricle
GTEX-OHPK-0326-SM-2HMJO	Heart - Left Ventricle
GTEX-OHPL-0326-SM-33HC8	Heart - Left Ventricle
GTEX-OHPM-0326-SM-33HCA	Heart - Left Ventricle
GTEX-OIZG-1126-SM-2HMIU	Heart - Left Ventricle
GTEX-OIZH-0326-SM-2HMKC	Heart - Left Ventricle
GTEX-OOBJ-0326-SM-33HBO	Heart - Left Ventricle
GTEX-OXRK-0826-SM-2HMK7	Heart - Left Ventricle
GTEX-OXRL-0326-SM-2I3F2	Heart - Left Ventricle
GTEX-P44H-0726-SM-48TBT	Heart - Left Ventricle
GTEX-P4PP-0326-SM-33HC4	Heart - Left Ventricle
GTEX-P4PQ-0326-SM-2HMJ8	Heart - Left Ventricle
GTEX-P4QS-0326-SM-2I3EU	Heart - Left Ventricle
GTEX-P78B-0426-SM-2I5F5	Heart - Left Ventricle
GTEX-PLZ5-0626-SM-2I5F8	Heart - Left Ventricle
GTEX-POMQ-0326-SM-2I5FO	Heart - Left Ventricle
GTEX-PSDG-0926-SM-2I5FP	Heart - Left Ventricle
GTEX-PVOW-0426-SM-5MR5R	Heart - Left Ventricle
GTEX-PWCY-0526-SM-5P9HG	Heart - Left Ventricle
GTEX-PWOO-0526-SM-2S1Q3	Heart - Left Ventricle
GTEX-PX3G-0326-SM-2I3EO	Heart - Left Ventricle
GTEX-Q2AH-0526-SM-2I3ED	Heart - Left Ventricle
GTEX-QDVJ-0426-SM-2I5FW	Heart - Left Ventricle
GTEX-QDVN-0326-SM-2I3FS	Heart - Left Ventricle
GTEX-QEG4-0426-SM-33HC3	Heart - Left Ventricle
GTEX-QEG5-0926-SM-2TC64	Heart - Left Ventricle
GTEX-QEL4-0926-SM-3GAD1	Heart - Left Ventricle
GTEX-QESD-0526-SM-2I5G5	Heart - Left Ventricle
GTEX-QLQ7-0526-SM-2I5G3	Heart - Left Ventricle
GTEX-QMRM-0526-SM-2I5GA	Heart - Left Ventricle
GTEX-QV44-0526-SM-2S1RE	Heart - Left Ventricle
GTEX-R45C-0926-SM-3GAD4	Heart - Left Ventricle
GTEX-R53T-0926-SM-3GADH	Heart - Left Ventricle
GTEX-R55C-0326-SM-3GAF1	Heart - Left Ventricle
GTEX-R55E-1026-SM-2TC5S	Heart - Left Ventricle
GTEX-R55G-0526-SM-2TC5O	Heart - Left Ventricle
GTEX-REY6-1026-SM-2TF4Y	Heart - Left Ventricle
GTEX-RNOR-0826-SM-2TF5C	Heart - Left Ventricle
GTEX-RTLS-0826-SM-2TF5Q	Heart - Left Ventricle
GTEX-RU72-0326-SM-2TF5T	Heart - Left Ventricle
GTEX-RUSQ-0526-SM-2TF72	Heart - Left Ventricle
GTEX-RWS6-0326-SM-2XCAP	Heart - Left Ventricle
GTEX-RWSA-0626-SM-2XCBD	Heart - Left Ventricle
GTEX-S32W-0626-SM-2XCBG	Heart - Left Ventricle
GTEX-S33H-0526-SM-5SI83	Heart - Left Ventricle
